date,homeTeam,awayTeam,homeScore,awayScore,matchResult,homeCode,awayCode,dayCode,target,season,homeGoalsForSum,homeGoalsAgainstSum,awayGoalsForSum,awayGoalsAgainstSum,homeWinRateRolling3,awayWinRateRolling3,homeWinRateRolling5,awayWinRateRolling5,homeWinRateRolling10,awayWinRateRolling10,homeWinRateExpanding,awayWinRateExpanding,homePoints,awayPoints,homeTotalPoints,awayTotalPoints,homeAvgGoalsFor,homeAvgGoalsAgainst,awayAvgGoalsFor,awayAvgGoalsAgainst,homeTotalWins,homeTotalLosses,homeTotalDraws,awayTotalWins,awayTotalLosses,awayTotalDraws
2025-01-26,Real Sociedad,Getafe,0.0,3.0,A,14,8,6,2,2024,10.0,9.0,5.0,11.0,0.6666666666666666,0.3333333333333333,0.6,0.2,0.4,0.1,0.4,0.1111111111111111,0,3,28,20,0.85,0.7,0.7,0.85,8,8,4,4,8,8
2025-01-26,Ath Bilbao,Leganes,0.0,0.0,D,7,23,6,0,2024,16.0,7.0,10.0,14.0,1.0,0.3333333333333333,0.8,0.2,0.6,0.1,0.6,0.1,1,1,39,22,1.55,0.9,0.95,1.45,11,3,6,5,8,7
2025-01-26,FC Barcelona,Valencia,7.0,1.0,H,3,5,6,1,2024,20.0,8.0,5.0,16.0,0.0,0.0,0.4,0.0,0.7,0.0,0.625,0.0,3,0,39,16,2.6,1.15,0.95,1.45,12,5,3,3,10,7
2025-01-27,Alaves,Celta,1.0,1.0,D,21,1,0,0,2024,9.0,10.0,11.0,21.0,0.0,0.0,0.2,0.0,0.4,0.2,0.3333333333333333,0.1111111111111111,1,1,20,24,1.2,1.6,1.45,1.6,5,10,5,7,10,3
2025-01-31,Leganes,Rayo Vallecano,0.0,1.0,A,23,17,4,2,2024,9.0,15.0,9.0,9.0,0.3333333333333333,0.0,0.4,0.2,0.4,0.2,0.4,0.2727272727272727,0,3,23,29,0.9047619047619048,1.380952380952381,1.1904761904761905,1.1428571428571428,5,8,8,7,6,8
2025-02-01,Getafe,Sevilla,0.0,0.0,D,8,11,5,0,2024,9.0,6.0,14.0,20.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.3,0.2,0.2727272727272727,0.2,1,1,23,27,0.8095238095238095,0.8095238095238095,1.1428571428571428,1.4285714285714286,5,8,8,7,8,6
2025-02-01,Villarreal,Valladolid,5.0,1.0,H,19,2,5,1,2024,22.0,17.0,7.0,27.0,0.3333333333333333,0.0,0.4,0.0,0.4,0.1,0.4,0.1,3,0,34,15,1.8571428571428572,1.5238095238095237,0.6666666666666666,2.0,9,5,7,4,14,3
2025-02-01,Ath Madrid,Mallorca,2.0,0.0,H,13,12,5,1,2024,21.0,7.0,10.0,14.0,0.6666666666666666,0.3333333333333333,0.8,0.4,0.7,0.5,0.7272727272727273,0.5,3,0,45,30,1.6666666666666667,0.6666666666666666,0.9047619047619048,1.2380952380952381,13,2,6,9,9,3
2025-02-01,Espanyol,Real Madrid,1.0,0.0,H,10,18,5,1,2024,15.0,13.0,22.0,10.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.5,0.6,0.45454545454545453,0.5454545454545454,3,0,20,49,0.9523809523809523,1.5714285714285714,2.380952380952381,0.9523809523809523,5,11,5,15,2,4
2025-02-02,FC Barcelona,Alaves,1.0,0.0,H,3,21,6,1,2024,27.0,9.0,15.0,22.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.7,0.2,0.6666666666666666,0.18181818181818182,3,0,42,21,2.8095238095238093,1.1428571428571428,1.1904761904761905,1.5714285714285714,13,5,3,5,10,6
2025-02-02,Valencia,Celta,2.0,1.0,H,5,1,6,1,2024,14.0,13.0,12.0,22.0,0.3333333333333333,0.0,0.4,0.0,0.3,0.1,0.3,0.1,3,0,16,25,0.9523809523809523,1.7142857142857142,1.4285714285714286,1.5714285714285714,3,11,7,7,10,4
2025-02-02,Osasuna,Real Sociedad,2.0,1.0,H,0,14,6,1,2024,19.0,15.0,7.0,5.0,0.0,0.3333333333333333,0.2,0.4,0.5,0.4,0.45454545454545453,0.4,3,0,27,28,1.1904761904761905,1.4285714285714286,0.8095238095238095,0.8095238095238095,6,6,9,8,9,4
2025-02-02,Real Betis,Ath Bilbao,2.0,2.0,D,9,7,6,0,2024,14.0,12.0,15.0,11.0,0.0,0.6666666666666666,0.2,0.6,0.4,0.5,0.4,0.5,1,1,28,40,1.0952380952380953,1.2380952380952381,1.4761904761904763,0.8571428571428571,7,7,7,11,3,7
2025-02-03,Girona,Las Palmas,2.0,1.0,H,16,20,0,1,2024,19.0,15.0,12.0,19.0,0.3333333333333333,0.3333333333333333,0.6,0.4,0.5,0.3,0.5,0.3,3,0,28,23,1.380952380952381,1.380952380952381,1.2380952380952381,1.619047619047619,8,9,4,6,10,5
2025-02-07,Rayo Vallecano,Valladolid,1.0,0.0,H,17,2,4,1,2024,16.0,15.0,8.0,32.0,0.6666666666666666,0.0,0.4,0.0,0.4,0.1,0.4,0.09090909090909091,3,0,32,15,1.1818181818181819,1.0909090909090908,0.6818181818181818,2.1363636363636362,8,6,8,4,15,3
2025-02-08,Celta,Real Betis,3.0,2.0,H,1,9,5,1,2024,18.0,11.0,9.0,14.0,0.6666666666666666,0.6666666666666666,0.6,0.4,0.5,0.3,0.5454545454545454,0.2727272727272727,3,0,25,29,1.4090909090909092,1.5909090909090908,1.1363636363636365,1.2727272727272727,7,11,4,7,7,8
2025-02-08,Ath Bilbao,Girona,3.0,0.0,H,7,16,5,1,2024,16.0,7.0,10.0,14.0,0.6666666666666666,0.3333333333333333,0.6,0.4,0.6,0.3,0.5454545454545454,0.2727272727272727,3,0,41,31,1.5,0.9090909090909091,1.4090909090909092,1.3636363636363635,11,3,8,9,9,4
2025-02-08,Las Palmas,Villarreal,1.0,2.0,A,20,19,5,2,2024,14.0,15.0,17.0,15.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.3,0.4,0.2727272727272727,0.45454545454545453,0,3,23,37,1.2272727272727273,1.6363636363636365,2.0,1.5,6,11,5,10,5,7
2025-02-08,Real Madrid,Ath Madrid,1.0,1.0,D,18,13,5,0,2024,28.0,10.0,14.0,7.0,1.0,0.6666666666666666,0.8,0.6,0.9,0.5,0.9,0.5,1,1,49,48,2.272727272727273,0.9545454545454546,1.6818181818181819,0.6363636363636364,15,3,4,14,2,6
2025-02-09,Alaves,Getafe,0.0,1.0,A,21,8,6,2,2024,10.0,11.0,8.0,11.0,0.0,0.6666666666666666,0.2,0.4,0.3,0.2,0.3,0.2,0,3,21,24,1.1363636363636365,1.5454545454545454,0.7727272727272727,0.7727272727272727,5,11,6,5,8,9
2025-02-09,Valencia,Leganes,2.0,0.0,H,5,23,6,1,2024,16.0,14.0,10.0,14.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.4,0.1,0.36363636363636365,0.09090909090909091,3,0,19,23,1.0,1.6818181818181819,0.8636363636363636,1.3636363636363635,4,11,7,5,9,8
2025-02-09,Real Sociedad,Espanyol,2.0,1.0,H,14,10,6,1,2024,10.0,12.0,5.0,20.0,0.3333333333333333,0.0,0.6,0.0,0.4,0.0,0.36363636363636365,0.0,3,0,28,23,0.8181818181818182,0.8636363636363636,0.9545454545454546,1.5,8,10,4,6,11,5
2025-02-09,Sevilla,FC Barcelona,1.0,4.0,A,11,3,6,2,2024,10.0,10.0,32.0,15.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.5,0.5,0.45454545454545453,0.5833333333333334,0,3,28,45,1.0909090909090908,1.3636363636363635,2.727272727272727,1.0909090909090908,7,8,7,14,5,3
2025-02-10,Mallorca,Osasuna,1.0,1.0,D,12,0,0,0,2024,9.0,12.0,6.0,15.0,0.3333333333333333,0.0,0.4,0.0,0.4,0.1,0.36363636363636365,0.1,1,1,30,30,0.8636363636363636,1.2727272727272727,1.2272727272727273,1.4090909090909092,9,10,3,7,6,9
2025-02-14,Girona,Getafe,1.0,2.0,A,16,8,4,2,2024,21.0,16.0,9.0,11.0,0.6666666666666666,1.0,0.6,0.6,0.5,0.3,0.5454545454545454,0.2727272727272727,0,3,31,27,1.3478260869565217,1.434782608695652,0.782608695652174,0.7391304347826086,9,10,4,6,8,9
2025-02-15,Leganes,Alaves,3.0,3.0,D,23,21,5,0,2024,9.0,16.0,15.0,23.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.3,0.1,0.36363636363636365,0.16666666666666666,1,1,23,21,0.8260869565217391,1.391304347826087,1.0869565217391304,1.5217391304347827,5,10,8,5,12,6
2025-02-15,Osasuna,Real Madrid,1.0,1.0,D,0,18,5,0,2024,21.0,16.0,22.0,11.0,0.3333333333333333,0.6666666666666666,0.2,0.6,0.5,0.6,0.5,0.5,1,1,31,50,1.2173913043478262,1.391304347826087,2.217391304347826,0.9565217391304348,7,6,10,15,3,5
2025-02-15,Ath Madrid,Celta,1.0,1.0,D,13,1,5,0,2024,23.0,7.0,13.0,24.0,0.6666666666666666,0.0,0.8,0.0,0.8,0.1,0.75,0.09090909090909091,1,1,49,28,1.6521739130434783,0.6521739130434783,1.4782608695652173,1.608695652173913,14,2,7,8,11,4
2025-02-15,Villarreal,Valencia,1.0,1.0,D,19,5,5,0,2024,27.0,18.0,6.0,23.0,0.6666666666666666,0.0,0.4,0.0,0.5,0.0,0.45454545454545453,0.0,1,1,40,22,2.0,1.4782608695652173,1.0434782608695652,1.608695652173913,11,5,7,5,11,7
2025-02-16,Espanyol,Ath Bilbao,1.0,1.0,D,10,7,6,0,2024,16.0,13.0,17.0,13.0,0.6666666666666666,0.6666666666666666,0.4,0.6,0.5,0.5,0.5,0.45454545454545453,1,1,23,44,0.9565217391304348,1.5217391304347827,1.565217391304348,0.8695652173913043,6,12,5,12,3,8
2025-02-16,Valladolid,Sevilla,0.0,4.0,A,2,11,6,2,2024,7.0,15.0,14.0,20.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.2,0.2,0.2727272727272727,0.18181818181818182,0,3,15,28,0.6521739130434783,2.0869565217391304,1.0869565217391304,1.4782608695652173,4,16,3,7,9,7
2025-02-16,Mallorca,Las Palmas,3.0,1.0,H,12,20,6,1,2024,10.0,13.0,13.0,21.0,0.3333333333333333,0.0,0.4,0.4,0.4,0.3,0.3333333333333333,0.2727272727272727,3,0,31,23,0.8695652173913043,1.2608695652173914,1.2173913043478262,1.6521739130434783,9,10,4,6,12,5
2025-02-16,Real Betis,Real Sociedad,3.0,0.0,H,9,14,6,1,2024,16.0,14.0,8.0,7.0,0.0,0.0,0.0,0.2,0.4,0.3,0.36363636363636365,0.36363636363636365,3,0,29,31,1.173913043478261,1.3478260869565217,0.8695652173913043,0.8695652173913043,7,8,8,9,10,4
2025-02-17,FC Barcelona,Rayo Vallecano,1.0,0.0,H,3,17,0,1,2024,28.0,9.0,10.0,9.0,0.6666666666666666,0.3333333333333333,0.4,0.4,0.7,0.3,0.7,0.3333333333333333,3,0,48,35,2.782608695652174,1.0869565217391304,1.173913043478261,1.0434782608695652,15,5,3,9,6,8
2025-02-21,Celta,Osasuna,1.0,0.0,H,1,0,4,1,2024,21.0,13.0,7.0,16.0,0.6666666666666666,0.0,0.6,0.0,0.5,0.1,0.5833333333333334,0.09090909090909091,3,0,29,32,1.4583333333333333,1.5833333333333333,1.2083333333333333,1.375,8,11,5,7,6,11
2025-02-22,Alaves,Espanyol,0.0,1.0,A,21,10,5,2,2024,10.0,12.0,6.0,22.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2727272727272727,0.0,0,3,22,24,1.1666666666666667,1.5833333333333333,0.9583333333333334,1.5,5,12,7,6,12,6
2025-02-22,Rayo Vallecano,Villarreal,0.0,1.0,A,17,19,5,2,2024,17.0,15.0,19.0,16.0,1.0,0.3333333333333333,0.6,0.4,0.5,0.5,0.45454545454545453,0.5,0,3,35,41,1.125,1.0416666666666667,1.9583333333333333,1.4583333333333333,9,7,8,11,5,8
2025-02-22,Valencia,Ath Madrid,0.0,3.0,A,5,13,5,2,2024,18.0,14.0,15.0,8.0,1.0,0.3333333333333333,0.6,0.6,0.5,0.5,0.4166666666666667,0.45454545454545453,0,3,23,50,1.0416666666666667,1.5833333333333333,1.625,0.6666666666666666,5,11,8,14,2,8
2025-02-22,Las Palmas,FC Barcelona,0.0,2.0,A,20,3,5,2,2024,15.0,17.0,36.0,16.0,0.0,0.3333333333333333,0.4,0.4,0.3,0.5,0.25,0.6153846153846154,0,3,23,51,1.2083333333333333,1.7083333333333333,2.7083333333333335,1.0416666666666667,6,13,5,16,5,3
2025-02-23,Ath Bilbao,Valladolid,7.0,1.0,H,7,2,6,1,2024,19.0,7.0,8.0,33.0,0.6666666666666666,0.0,0.8,0.0,0.6,0.1,0.5833333333333334,0.08333333333333333,3,0,45,15,1.5416666666666667,0.875,0.625,2.1666666666666665,12,3,9,4,17,3
2025-02-23,Real Madrid,Girona,2.0,0.0,H,18,16,6,1,2024,29.0,11.0,10.0,17.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.8,0.3,0.8181818181818182,0.25,3,0,51,31,2.1666666666666665,0.9583333333333334,1.3333333333333333,1.4583333333333333,15,3,6,9,11,4
2025-02-23,Getafe,Real Betis,1.0,2.0,A,8,9,6,2,2024,9.0,6.0,11.0,17.0,0.0,0.3333333333333333,0.4,0.4,0.3,0.3,0.25,0.25,0,3,30,32,0.8333333333333334,0.75,1.25,1.2916666666666667,7,8,9,8,8,8
2025-02-23,Real Sociedad,Leganes,3.0,0.0,H,14,23,6,1,2024,12.0,13.0,10.0,16.0,0.6666666666666666,0.0,0.6,0.2,0.5,0.1,0.4166666666666667,0.08333333333333333,3,0,31,24,0.8333333333333334,0.9583333333333334,0.9166666666666666,1.4583333333333333,9,11,4,5,10,9
2025-02-24,Sevilla,Mallorca,1.0,1.0,D,11,12,0,0,2024,11.0,14.0,10.0,16.0,0.0,0.3333333333333333,0.2,0.4,0.5,0.5,0.4166666666666667,0.45454545454545453,1,1,31,34,1.2083333333333333,1.4166666666666667,0.9583333333333334,1.25,8,9,7,10,10,4
2025-02-28,Valladolid,Las Palmas,1.0,1.0,D,2,20,4,0,2024,7.0,19.0,14.0,24.0,0.3333333333333333,0.0,0.4,0.2,0.2,0.3,0.25,0.25,1,1,15,23,0.64,2.36,1.16,1.72,4,18,3,6,14,5
2025-03-01,Girona,Celta,2.0,2.0,D,16,1,5,0,2024,22.0,18.0,14.0,25.0,0.3333333333333333,0.0,0.4,0.0,0.5,0.1,0.5,0.08333333333333333,1,1,31,32,1.28,1.48,1.44,1.52,9,12,4,9,11,5
2025-03-01,Rayo Vallecano,Sevilla,1.0,1.0,D,17,11,5,0,2024,17.0,16.0,18.0,20.0,0.6666666666666666,0.6666666666666666,0.6,0.4,0.4,0.3,0.4166666666666667,0.25,1,1,35,32,1.08,1.04,1.2,1.4,9,8,8,8,9,8
2025-03-01,Real Betis,Real Madrid,2.0,1.0,H,9,18,5,1,2024,19.0,14.0,23.0,12.0,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.5,0.4166666666666667,0.46153846153846156,3,0,35,54,1.28,1.28,2.16,0.92,9,8,8,16,3,6
2025-03-01,Ath Madrid,Ath Bilbao,1.0,0.0,H,13,7,5,1,2024,24.0,8.0,18.0,14.0,0.3333333333333333,0.3333333333333333,0.6,0.4,0.7,0.4,0.6923076923076923,0.4166666666666667,3,0,53,48,1.68,0.64,1.76,0.88,15,2,8,13,3,9
2025-03-02,Leganes,Getafe,1.0,0.0,H,23,8,6,1,2024,12.0,19.0,11.0,12.0,0.3333333333333333,1.0,0.2,0.8,0.3,0.4,0.3333333333333333,0.3333333333333333,3,0,24,30,0.88,1.52,0.84,0.8,5,11,9,7,9,9
2025-03-02,FC Barcelona,Real Sociedad,4.0,0.0,H,3,14,6,1,2024,29.0,9.0,8.0,10.0,1.0,0.0,0.6,0.2,0.7,0.3,0.7272727272727273,0.3333333333333333,3,0,54,34,2.68,1.0,0.92,0.92,17,5,3,10,11,4
2025-03-02,Mallorca,Alaves,1.0,1.0,D,12,21,6,0,2024,13.0,14.0,18.0,26.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.5,0.1,0.38461538461538464,0.15384615384615385,1,1,35,22,0.96,1.24,1.12,1.56,10,10,5,5,13,7
2025-03-02,Osasuna,Valencia,3.0,3.0,D,0,5,6,0,2024,22.0,17.0,7.0,24.0,0.3333333333333333,0.0,0.2,0.0,0.4,0.0,0.46153846153846156,0.0,1,1,32,23,1.16,1.36,1.0,1.64,7,7,11,5,12,8
2025-03-08,Celta,Leganes,2.0,1.0,H,1,23,5,1,2024,22.0,13.0,10.0,19.0,0.6666666666666666,0.0,0.8,0.2,0.5,0.1,0.6153846153846154,0.07692307692307693,3,0,33,27,1.4615384615384615,1.5384615384615385,0.8846153846153846,1.4615384615384615,9,11,6,6,11,9
2025-03-08,Alaves,Villarreal,1.0,0.0,H,21,19,5,1,2024,10.0,13.0,20.0,16.0,0.0,0.6666666666666666,0.0,0.6,0.2,0.5,0.25,0.5384615384615384,3,0,23,44,1.1153846153846154,1.5384615384615385,1.92,1.4,5,13,8,12,5,8
2025-03-08,Valencia,Valladolid,2.0,1.0,H,5,2,5,1,2024,18.0,17.0,9.0,40.0,0.6666666666666666,0.0,0.6,0.0,0.4,0.1,0.38461538461538464,0.07692307692307693,3,0,24,16,1.0769230769230769,1.6923076923076923,0.6538461538461539,2.3076923076923075,5,12,9,4,18,4
2025-03-09,Getafe,Ath Madrid,2.0,1.0,H,8,13,6,1,2024,10.0,8.0,18.0,8.0,0.0,0.3333333333333333,0.2,0.6,0.3,0.5,0.23076923076923078,0.5,3,0,30,56,0.8076923076923077,0.8076923076923077,1.6538461538461537,0.6153846153846154,7,10,9,16,2,8
2025-03-09,Real Madrid,Rayo Vallecano,2.0,1.0,H,18,17,6,1,2024,31.0,11.0,10.0,10.0,0.6666666666666666,0.3333333333333333,0.8,0.2,0.8,0.3,0.8333333333333334,0.3076923076923077,3,0,54,36,2.1153846153846154,0.9615384615384616,1.0769230769230769,1.0384615384615385,16,4,6,9,8,9
2025-03-09,Ath Bilbao,Mallorca,1.0,1.0,D,7,12,6,0,2024,26.0,8.0,11.0,17.0,0.6666666666666666,0.0,0.8,0.2,0.7,0.4,0.6153846153846154,0.4166666666666667,1,1,48,36,1.6923076923076923,0.8846153846153846,0.9615384615384616,1.2307692307692308,13,4,9,10,10,6
2025-03-09,Real Betis,Las Palmas,1.0,0.0,H,9,20,6,1,2024,21.0,15.0,15.0,25.0,0.6666666666666666,0.0,0.4,0.0,0.4,0.3,0.46153846153846156,0.23076923076923078,3,0,38,24,1.3076923076923077,1.2692307692307692,1.1538461538461537,1.6923076923076923,10,8,8,6,14,6
2025-03-09,Real Sociedad,Sevilla,0.0,1.0,A,14,11,6,2,2024,15.0,13.0,19.0,21.0,0.6666666666666666,0.3333333333333333,0.6,0.4,0.6,0.3,0.46153846153846156,0.23076923076923078,0,3,34,33,0.8846153846153846,1.0384615384615385,1.1923076923076923,1.3846153846153846,10,12,4,8,9,9
2025-03-10,Espanyol,Girona,1.0,1.0,D,10,16,0,0,2024,17.0,14.0,10.0,19.0,0.6666666666666666,0.0,0.4,0.2,0.4,0.2,0.46153846153846156,0.23076923076923078,1,1,27,32,0.96,1.44,1.3076923076923077,1.5,7,12,6,9,12,5
2025-03-14,Las Palmas,Alaves,2.0,2.0,D,20,21,4,0,2024,15.0,19.0,19.0,27.0,0.0,0.0,0.2,0.2,0.3,0.1,0.23076923076923078,0.14285714285714285,1,1,24,26,1.1111111111111112,1.6666666666666667,1.1111111111111112,1.4814814814814814,6,15,6,6,13,8
2025-03-15,Valladolid,Celta,0.0,1.0,A,2,1,5,2,2024,8.0,20.0,16.0,27.0,0.0,0.0,0.4,0.0,0.2,0.1,0.23076923076923078,0.07692307692307693,0,3,16,36,0.6666666666666666,2.2962962962962963,1.4814814814814814,1.5185185185185186,4,19,4,10,11,6
2025-03-15,Mallorca,Espanyol,2.0,1.0,H,12,10,5,1,2024,14.0,15.0,7.0,22.0,0.3333333333333333,0.3333333333333333,0.4,0.2,0.4,0.1,0.35714285714285715,0.08333333333333333,3,0,37,28,0.9629629629629629,1.2222222222222223,0.9615384615384616,1.4230769230769231,10,10,7,7,12,7
2025-03-15,Villarreal,Real Madrid,1.0,2.0,A,19,18,5,2,2024,28.0,19.0,24.0,14.0,0.6666666666666666,0.0,0.4,0.4,0.4,0.5,0.4166666666666667,0.42857142857142855,0,3,44,57,1.8461538461538463,1.3846153846153846,2.111111111111111,0.9629629629629629,12,6,8,17,4,6
2025-03-15,Girona,Valencia,1.0,1.0,D,16,5,5,0,2024,24.0,20.0,10.0,27.0,0.3333333333333333,0.0,0.4,0.0,0.5,0.0,0.46153846153846156,0.0,1,1,33,27,1.2962962962962963,1.4814814814814814,1.1111111111111112,1.6666666666666667,9,12,6,6,12,9
2025-03-16,Leganes,Real Betis,2.0,3.0,A,23,9,6,2,2024,13.0,19.0,13.0,18.0,0.3333333333333333,0.6666666666666666,0.4,0.6,0.4,0.4,0.38461538461538464,0.3076923076923077,0,3,27,41,0.8888888888888888,1.4814814814814814,1.2962962962962963,1.2222222222222223,6,12,9,11,8,8
2025-03-16,Sevilla,Ath Bilbao,0.0,1.0,A,11,7,6,2,2024,12.0,15.0,18.0,15.0,0.0,0.0,0.2,0.4,0.4,0.3,0.38461538461538464,0.38461538461538464,0,3,36,49,1.1851851851851851,1.3333333333333333,1.6666666666666667,0.8888888888888888,9,9,9,13,4,10
2025-03-16,Osasuna,Getafe,1.0,2.0,A,0,8,6,2,2024,25.0,20.0,11.0,13.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.3,0.4,0.42857142857142855,0.3076923076923077,0,3,33,33,1.2307692307692308,1.4230769230769231,0.8518518518518519,0.8148148148148148,7,7,12,8,10,9
2025-03-16,Rayo Vallecano,Real Sociedad,2.0,2.0,D,17,14,6,0,2024,18.0,17.0,8.0,14.0,0.3333333333333333,0.0,0.6,0.0,0.4,0.3,0.38461538461538464,0.3076923076923077,1,1,36,34,1.0740740740740742,1.0740740740740742,0.8518518518518519,1.037037037037037,9,9,9,10,13,4
2025-03-16,Ath Madrid,FC Barcelona,2.0,4.0,A,13,3,6,2,2024,25.0,8.0,38.0,16.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.8,0.5,0.7142857142857143,0.6428571428571429,0,3,56,57,1.6296296296296295,0.6666666666666666,2.730769230769231,0.9615384615384616,16,3,8,18,5,3
2025-03-27,FC Barcelona,Osasuna,3.0,0.0,H,3,0,3,1,2024,33.0,9.0,7.0,17.0,1.0,0.0,0.8,0.0,0.7,0.1,0.75,0.08333333333333333,3,0,60,33,2.7777777777777777,1.0,1.2222222222222223,1.4444444444444444,19,5,3,7,8,12
2025-03-29,Real Sociedad,Valladolid,2.0,1.0,H,14,2,5,1,2024,15.0,14.0,10.0,42.0,0.6666666666666666,0.0,0.6,0.0,0.5,0.1,0.42857142857142855,0.07142857142857142,3,0,35,16,0.8928571428571429,1.0714285714285714,0.6428571428571429,2.25,10,13,5,4,20,4
2025-03-29,Espanyol,Ath Madrid,1.0,1.0,D,10,13,5,0,2024,18.0,15.0,19.0,10.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.5,0.42857142857142855,0.46153846153846156,1,1,28,56,0.9629629629629629,1.4444444444444444,1.6428571428571428,0.7857142857142857,7,13,7,16,4,8
2025-03-29,Alaves,Rayo Vallecano,0.0,2.0,A,21,17,5,2,2024,11.0,13.0,11.0,12.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.3,0.3076923076923077,0.2857142857142857,0,3,27,37,1.1428571428571428,1.5,1.1071428571428572,1.1071428571428572,6,13,9,9,9,10
2025-03-29,Real Madrid,Leganes,3.0,2.0,H,18,23,5,1,2024,33.0,12.0,11.0,21.0,0.6666666666666666,0.0,0.8,0.0,0.8,0.1,0.8461538461538461,0.07142857142857142,3,0,60,27,2.107142857142857,0.9642857142857143,0.9285714285714286,1.5357142857142858,18,4,6,6,13,9
2025-03-30,Getafe,Villarreal,1.0,2.0,A,8,19,6,2,2024,12.0,9.0,20.0,17.0,0.3333333333333333,0.6666666666666666,0.2,0.4,0.3,0.4,0.2857142857142857,0.5,0,3,36,44,0.8928571428571429,0.8214285714285714,1.8148148148148149,1.4074074074074074,9,10,9,12,7,8
2025-03-30,FC Barcelona,Girona,4.0,1.0,H,3,16,6,1,2024,36.0,9.0,11.0,20.0,1.0,0.0,1.0,0.2,0.7,0.2,0.7692307692307693,0.21428571428571427,3,0,63,34,2.7857142857142856,0.9642857142857143,1.2857142857142858,1.4642857142857142,20,5,3,9,12,7
2025-03-30,Ath Bilbao,Osasuna,0.0,0.0,D,7,0,6,0,2024,27.0,9.0,7.0,20.0,0.6666666666666666,0.0,0.6,0.0,0.6,0.1,0.5714285714285714,0.07692307692307693,1,1,52,33,1.6428571428571428,0.8571428571428571,1.1785714285714286,1.5,14,4,10,7,9,12
2025-03-30,Valencia,Mallorca,1.0,0.0,H,5,12,6,1,2024,20.0,18.0,12.0,18.0,0.6666666666666666,0.0,0.8,0.2,0.5,0.3,0.42857142857142855,0.38461538461538464,3,0,28,40,1.1071428571428572,1.6428571428571428,1.0,1.2142857142857142,6,12,10,11,10,7
2025-03-30,Real Betis,Sevilla,2.0,1.0,H,9,11,6,1,2024,22.0,15.0,20.0,21.0,1.0,0.6666666666666666,0.6,0.6,0.5,0.4,0.5,0.2857142857142857,3,0,44,36,1.3571428571428572,1.25,1.1428571428571428,1.3214285714285714,12,8,8,9,10,9
2025-03-31,Celta,Las Palmas,1.0,1.0,D,1,20,0,0,2024,24.0,14.0,15.0,26.0,1.0,0.0,0.8,0.0,0.6,0.3,0.6428571428571429,0.21428571428571427,1,1,39,25,1.4642857142857142,1.4642857142857142,1.1428571428571428,1.6785714285714286,11,11,6,6,15,7
2025-04-04,Rayo Vallecano,Espanyol,0.0,4.0,A,17,10,4,2,2024,20.0,19.0,8.0,24.0,0.0,0.3333333333333333,0.4,0.2,0.4,0.1,0.35714285714285715,0.07692307692307693,0,3,40,29,1.1379310344827587,1.0689655172413792,0.9642857142857143,1.4285714285714286,10,9,10,7,13,8
2025-04-05,Girona,Alaves,0.0,1.0,A,16,21,5,2,2024,25.0,21.0,21.0,29.0,0.0,0.0,0.2,0.2,0.4,0.1,0.42857142857142855,0.13333333333333333,0,3,34,27,1.2758620689655173,1.5517241379310345,1.103448275862069,1.5172413793103448,9,13,7,6,14,9
2025-04-05,Real Madrid,Valencia,1.0,2.0,A,18,5,5,2,2024,36.0,14.0,11.0,28.0,1.0,0.0,0.8,0.0,0.8,0.0,0.8571428571428571,0.0,0,3,63,31,2.1379310344827585,1.0,1.103448275862069,1.5862068965517242,19,4,6,7,12,10
2025-04-05,Mallorca,Celta,1.0,2.0,A,12,1,5,2,2024,16.0,16.0,17.0,27.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.4,0.1,0.4,0.14285714285714285,0,3,40,40,0.9655172413793104,1.206896551724138,1.4482758620689655,1.4482758620689655,11,11,7,11,11,7
2025-04-05,FC Barcelona,Real Betis,1.0,1.0,D,3,9,5,0,2024,40.0,10.0,16.0,20.0,1.0,0.6666666666666666,1.0,0.6,0.7,0.5,0.7857142857142857,0.35714285714285715,1,1,66,47,2.8275862068965516,0.9655172413793104,1.3793103448275863,1.2413793103448276,21,5,3,13,8,8
2025-04-06,Las Palmas,Real Sociedad,1.0,3.0,A,20,14,6,2,2024,17.0,21.0,10.0,16.0,0.0,0.0,0.0,0.0,0.3,0.3,0.21428571428571427,0.2857142857142857,0,3,26,38,1.1379310344827587,1.6551724137931034,0.9310344827586207,1.0689655172413792,6,15,8,11,13,5
